id,State,name,rate2010,rate2011,rate2012,rate2013,rate2014,rate2015,rate2016
39095,OH,Lucas County,"441,571","439,602","437,135","436,253","434,629","433,496","432,488"
39097,OH,Madison County,"43,393","43,065","42,968","43,242","43,954","44,103","43,419"
39099,OH,Mahoning County,"238,385","237,292","235,777","234,291","233,231","231,767","230,008"
39101,OH,Marion County,"66,454","66,547","66,229","65,885","65,656","65,232","65,096"
39103,OH,Medina County,"172,543","173,463","173,669","174,616","175,873","176,334","177,221"
39105,OH,Meigs County,"23,729","23,699","23,602","23,467","23,329","23,203","23,125"
39107,OH,Mercer County,"40,784","40,816","40,850","40,781","40,945","40,947","40,909"
39109,OH,Miami County,"102,478","102,835","103,103","103,377","103,964","104,197","104,679"
39111,OH,Monroe County,"14,579","14,719","14,578","14,587","14,445","14,391","14,210"
39113,OH,Montgomery County,"536,217","534,882","534,692","534,126","532,183","531,567","531,239"
39115,OH,Morgan County,"15,064","15,086","14,966","14,946","14,786","14,785","14,804"
39117,OH,Morrow County,"34,818","34,901","34,972","34,973","35,089","35,091","35,036"
39119,OH,Muskingum County,"86,220","86,241","85,872","85,735","85,975","86,305","86,068"
39121,OH,Noble County,"14,634","14,700","14,583","14,569","14,375","14,325","14,294"
39123,OH,Ottawa County,"41,394","41,391","41,307","41,086","41,019","40,859","40,636"
39125,OH,Paulding County,"19,577","19,398","19,270","19,171","19,006","18,973","18,865"
39127,OH,Perry County,"36,035","36,207","35,991","35,977","35,886","35,952","35,927"
39129,OH,Pickaway County,"55,723","55,961","56,326","56,416","56,742","56,971","57,565"
39131,OH,Pike County,"28,732","28,625","28,486","28,369","28,268","28,206","28,160"
39133,OH,Portage County,"161,450","161,868","161,427","161,504","162,088","162,042","161,921"
39135,OH,Preble County,"42,174","42,017","41,880","41,730","41,579","41,367","41,247"
39137,OH,Putnam County,"34,460","34,395","34,189","34,093","34,204","34,038","34,056"
39139,OH,Richland County,"124,174","123,062","122,590","122,250","121,912","121,581","121,107"
39141,OH,Ross County,"78,099","77,576","77,418","77,274","77,111","77,162","77,000"
39143,OH,Sandusky County,"60,876","60,591","60,492","60,096","59,915","59,518","59,330"
39145,OH,Scioto County,"79,529","79,226","78,586","78,068","77,338","76,752","76,088"
39147,OH,Seneca County,"56,626","56,434","56,038","55,826","55,757","55,579","55,353"
39149,OH,Shelby County,"49,311","49,243","49,133","49,134","48,939","48,917","48,623"
39151,OH,Stark County,"375,470","374,265","374,807","374,965","375,563","374,865","373,612"
39153,OH,Summit County,"541,674","541,247","541,050","541,929","542,267","541,316","540,300"
39155,OH,Trumbull County,"209,868","208,915","207,371","206,472","205,240","203,631","201,825"
39157,OH,Tuscarawas County,"92,560","92,514","92,452","92,683","92,637","92,702","92,420"
39159,OH,Union County,"52,416","53,126","52,834","53,431","53,737","54,315","55,457"
39161,OH,Van Wert County,"28,664","28,698","28,715","28,459","28,440","28,529","28,362"
39163,OH,Vinton County,"13,415","13,401","13,232","13,283","13,186","13,020","12,921"
39165,OH,Warren County,"213,531","215,780","217,788","219,775","221,856","224,439","227,063"
39167,OH,Washington County,"61,709","61,546","61,494","61,395","61,198","61,071","60,610"
39169,OH,Wayne County,"114,433","114,654","115,045","115,317","115,796","116,108","116,470"
39171,OH,Williams County,"37,535","37,586","37,553","37,468","37,233","37,077","37,017"
39173,OH,Wood County,"125,939","127,268","128,609","129,149","129,509","129,606","130,219"
39175,OH,Wyandot County,"22,592","22,658","22,595","22,506","22,335","22,241","22,118"
40001,OK,Adair County,"22,732","22,518","22,252","22,233","22,171","22,050","22,098"
40003,OK,Alfalfa County,"5,632","5,646","5,653","5,824","5,777","5,840","5,827"
40005,OK,Atoka County,"14,163","14,121","13,978","13,815","13,846","13,786","13,810"
40007,OK,Beaver County,"5,638","5,631","5,584","5,533","5,479","5,415","5,382"
40009,OK,Beckham County,"22,053","22,323","23,123","23,521","23,661","23,628","22,519"
40011,OK,Blaine County,"9,898","9,683","9,814","9,784","9,854","9,788","9,643"
40013,OK,Bryan County,"42,626","43,135","43,458","44,166","44,459","44,987","45,573"
40015,OK,Caddo County,"29,676","29,611","29,680","29,509","29,407","29,398","29,557"
40017,OK,Canadian County,"116,332","119,438","122,543","126,061","129,437","133,283","136,532"
40019,OK,Carter County,"47,791","48,085","48,099","48,590","48,738","48,666","48,556"
40021,OK,Cherokee County,"47,118","47,740","48,051","47,923","48,294","48,369","48,700"
40023,OK,Choctaw County,"15,228","15,248","15,173","15,064","15,126","15,005","14,885"
40025,OK,Cimarron County,"2,457","2,484","2,392","2,320","2,271","2,200","2,162"
40027,OK,Cleveland County,"256,923","261,950","266,199","270,015","270,008","274,213","278,655"
40029,OK,Coal County,"5,894","5,936","5,906","5,796","5,778","5,645","5,651"
40031,OK,Comanche County,"125,387","126,096","126,609","125,014","124,962","124,196","122,136"
40033,OK,Cotton County,"6,174","6,159","6,146","6,140","6,109","5,972","5,941"
40035,OK,Craig County,"15,059","14,938","14,720","14,656","14,585","14,830","14,625"
40037,OK,Creek County,"70,203","70,687","70,889","70,753","70,724","70,975","71,312"
40039,OK,Custer County,"27,490","27,722","28,511","29,298","29,522","29,614","29,293"
40041,OK,Delaware County,"41,542","41,411","41,397","41,379","41,409","41,384","41,598"
40043,OK,Dewey County,"4,825","4,760","4,786","4,827","4,934","4,944","4,819"
40045,OK,Ellis County,"4,149","4,042","4,069","4,129","4,112","4,227","4,080"
40047,OK,Garfield County,"60,758","60,706","61,278","62,326","62,839","63,360","62,603"
40049,OK,Garvin County,"27,552","27,381","27,302","27,380","27,533","27,795","27,838"
40051,OK,Grady County,"52,481","52,760","53,054","53,662","53,848","54,556","54,655"
40053,OK,Grant County,"4,535","4,546","4,510","4,516","4,477","4,504","4,465"
40055,OK,Greer County,"6,205","6,152","6,059","6,156","6,137","6,055","5,998"
40057,OK,Harmon County,"2,917","2,936","2,907","2,879","2,804","2,772","2,704"
40059,OK,Harper County,"3,694","3,707","3,707","3,859","3,871","3,771","3,717"
40061,OK,Haskell County,"12,741","12,712","12,866","12,925","12,840","12,796","12,747"
40063,OK,Hughes County,"14,020","13,854","13,797","13,743","13,803","13,728","13,566"
40065,OK,Jackson County,"26,467","26,418","26,260","26,186","25,856","25,520","25,497"
40067,OK,Jefferson County,"6,446","6,438","6,329","6,333","6,257","6,250","6,230"
40069,OK,Johnston County,"10,989","11,077","10,987","10,999","11,092","10,972","11,087"
40071,OK,Kay County,"46,429","45,815","45,681","45,550","45,508","45,309","44,943"
40073,OK,Kingfisher County,"15,057","15,110","14,989","15,284","15,477","15,571","15,638"
40075,OK,Kiowa County,"9,430","9,408","9,346","9,344","9,278","9,148","9,077"
40077,OK,Latimer County,"11,140","11,115","10,946","10,696","10,649","10,512","10,414"
40079,OK,Le Flore County,"50,476","50,253","49,983","49,928","49,922","49,721","49,873"
40081,OK,Lincoln County,"34,321","34,327","34,209","34,312","34,563","34,985","35,129"
40083,OK,Logan County,"42,069","43,114","43,673","44,378","45,259","45,956","46,588"
40085,OK,Love County,"9,430","9,388","9,565","9,706","9,746","9,826","9,997"
40087,OK,McClain County,"34,728","35,176","35,615","36,512","37,280","38,023","38,682"
40089,OK,McCurtain County,"33,178","33,250","33,240","33,145","33,110","33,039","32,822"
40091,OK,McIntosh County,"20,276","20,307","20,521","20,465","20,097","19,905","19,815"
40093,OK,Major County,"7,510","7,622","7,669","7,684","7,739","7,740","7,772"
40095,OK,Marshall County,"15,839","15,889","15,911","15,977","16,090","16,228","16,191"
40097,OK,Mayes County,"41,288","41,296","41,124","40,908","40,851","40,810","40,920"
40099,OK,Murray County,"13,509","13,620","13,637","13,700","13,796","13,908","13,918"
40101,OK,Muskogee County,"71,102","70,744","70,531","70,219","69,879","69,591","69,477"
40103,OK,Noble County,"11,564","11,561","11,515","11,399","11,523","11,530","11,384"
40105,OK,Nowata County,"10,513","10,626","10,597","10,534","10,484","10,518","10,419"
40107,OK,Okfuskee County,"12,223","12,298","12,292","12,276","12,168","12,157","12,167"
40109,OK,Oklahoma County,"721,096","729,915","742,541","755,639","766,389","775,949","782,970"
40111,OK,Okmulgee County,"40,118","39,808","39,607","39,471","39,147","39,174","39,213"
40113,OK,Osage County,"47,436","48,238","47,996","47,946","48,049","47,816","47,806"
40115,OK,Ottawa County,"31,840","31,904","32,225","32,230","32,037","31,928","31,691"
40117,OK,Pawnee County,"16,593","16,783","16,457","16,473","16,350","16,455","16,485"
40119,OK,Payne County,"77,448","77,967","78,457","79,393","80,150","80,633","81,131"
40121,OK,Pittsburg County,"45,763","45,650","45,111","44,828","44,576","44,528","44,173"
40123,OK,Pontotoc County,"37,602","37,714","38,039","38,165","38,263","38,268","38,330"
40125,OK,Pottawatomie County,"69,650","70,138","70,679","71,149","71,807","71,832","72,290"
40127,OK,Pushmataha County,"11,575","11,394","11,227","11,201","11,108","11,154","11,057"
40129,OK,Roger Mills County,"3,641","3,802","3,773","3,741","3,753","3,755","3,640"
40131,OK,Rogers County,"87,022","87,730","88,404","89,126","89,829","90,727","91,766"
40133,OK,Seminole County,"25,453","25,485","25,468","25,474","25,381","25,486","25,207"
40135,OK,Sequoyah County,"42,442","42,027","41,489","41,319","41,378","41,240","41,294"
40137,OK,Stephens County,"45,105","45,127","44,873","44,989","44,553","44,648","44,090"
40139,OK,Texas County,"20,801","21,177","21,470","21,921","21,641","21,365","21,098"
40141,OK,Tillman County,"7,990","7,989","7,788","7,678","7,607","7,519","7,465"
40143,OK,Tulsa County,"605,199","608,606","614,582","623,055","629,978","638,558","642,940"
40145,OK,Wagoner County,"73,411","74,084","75,043","75,729","75,744","76,754","77,679"
40147,OK,Washington County,"51,058","51,294","51,579","51,633","52,017","52,145","52,087"
40149,OK,Washita County,"11,610","11,625","11,654","11,739","11,588","11,704","11,447"
40151,OK,Woods County,"8,896","8,769","8,838","9,008","9,262","9,317","9,201"
40153,OK,Woodward County,"19,977","20,078","20,622","21,177","21,453","21,488","20,814"
41001,OR,Baker County,"16,105","16,055","15,987","16,094","16,045","15,963","16,059"
41003,OR,Benton County,"85,566","85,999","86,441","86,066","87,112","88,271","89,385"
41005,OR,Clackamas County,"376,931","379,616","383,339","387,995","394,290","401,150","408,062"
41007,OR,Clatsop County,"37,079","37,202","37,351","37,093","37,428","37,795","38,632"
41009,OR,Columbia County,"49,352","49,364","49,201","49,224","49,452","49,565","50,785"
41011,OR,Coos County,"63,015","62,808","62,745","62,563","62,608","63,043","63,761"
41013,OR,Crook County,"20,899","20,675","20,642","20,776","21,036","21,647","22,570"
41015,OR,Curry County,"22,371","22,453","22,237","22,240","22,236","22,396","22,713"
41017,OR,Deschutes County,"157,839","159,775","161,765","165,859","170,193","174,942","181,307"
41019,OR,Douglas County,"107,657","107,279","107,111","106,803","106,978","107,525","108,457"
41021,OR,Gilliam County,"1,875","1,951","1,947","1,945","1,931","1,863","1,854"
41023,OR,Grant County,"7,456","7,411","7,328","7,272","7,185","7,192","7,158"
41025,OR,Harney County,"7,410","7,374","7,246","7,175","7,159","7,196","7,292"
41027,OR,Hood River County,"22,443","22,410","22,587","22,614","22,741","23,037","23,232"
41029,OR,Jackson County,"203,410","204,794","206,346","207,862","210,311","213,534","216,527"
41031,OR,Jefferson County,"21,672","21,681","21,763","21,842","22,232","22,609","23,080"
41033,OR,Josephine County,"82,865","82,638","82,798","83,268","83,604","84,742","85,904"
41035,OR,Klamath County,"66,333","66,337","66,075","65,830","65,475","65,908","66,443"
41037,OR,Lake County,"7,871","7,900","7,768","7,806","7,801","7,781","7,837"
41039,OR,Lane County,"351,976","353,641","354,993","355,812","358,442","362,600","369,519"
41041,OR,Lincoln County,"45,990","45,861","46,158","46,257","46,269","46,936","47,806"
41043,OR,Linn County,"116,888","118,127","118,332","118,496","119,188","120,444","122,849"
41045,OR,Malheur County,"31,347","30,792","30,619","30,633","30,356","30,323","30,439"
41047,OR,Marion County,"315,984","317,764","319,946","321,572","324,856","329,947","336,316"
41049,OR,Morrow County,"11,208","11,200","11,237","11,237","11,121","11,164","11,274"
41051,OR,Multnomah County,"737,374","748,185","759,071","765,850","777,154","789,125","799,766"
41053,OR,Polk County,"75,576","75,967","76,298","76,753","78,044","79,430","81,823"
41055,OR,Sherman County,"1,772","1,734","1,732","1,711","1,697","1,678","1,710"
41057,OR,Tillamook County,"25,264","25,437","25,329","25,337","25,339","25,613","26,143"
41059,OR,Umatilla County,"76,076","76,700","76,891","76,802","76,469","76,290","76,456"
41061,OR,Union County,"25,744","25,887","25,807","25,519","25,650","25,729","26,087"
41063,OR,Wallowa County,"7,020","6,992","6,810","6,789","6,803","6,830","6,946"
41065,OR,Wasco County,"25,268","25,247","25,470","25,458","25,490","25,753","26,115"
41067,OR,Washington County,"531,662","539,649","547,639","555,089","562,176","572,759","582,779"
41069,OR,Wheeler County,"1,445","1,416","1,420","1,387","1,365","1,349","1,344"
41071,OR,Yamhill County,"99,305","99,710","100,687","100,722","102,135","102,505","105,035"
42001,PA,Adams County,"101,475","101,650","101,535","101,407","101,612","102,063","102,180"
42003,PA,Allegheny County,"1,223,972","1,227,535","1,230,842","1,233,631","1,232,666","1,229,298","199,999"
42005,PA,Armstrong County,"68,859","68,645","68,367","68,095","67,660","66,953","66,486"
42007,PA,Beaver County,"170,610","170,354","170,250","170,045","169,392","168,908","167,429"
42009,PA,Bedford County,"49,714","49,414","49,375","49,111","48,925","48,522","48,325"
42011,PA,Berks County,"411,988","412,676","413,331","413,687","414,021","414,635","414,812"
42013,PA,Blair County,"127,053","127,178","126,991","126,419","126,019","125,506","124,650"
42015,PA,Bradford County,"62,615","63,044","62,847","62,350","61,744","61,329","60,770"
42017,PA,Bucks County,"625,538","626,397","625,930","625,783","626,169","626,821","626,399"
42019,PA,Butler County,"184,114","184,723","185,081","185,360","186,141","186,441","186,847"
42021,PA,Cambria County,"143,464","142,572","141,531","138,837","137,517","136,194","134,732"
42023,PA,Cameron County,"5,074","4,989","4,946","4,886","4,785","4,742","4,677"
42025,PA,Carbon County,"65,236","65,141","64,963","64,721","64,435","63,936","63,594"
42027,PA,Centre County,"154,304","154,995","155,936","158,331","159,666","160,491","161,464"
42029,PA,Chester County,"499,963","503,652","506,278","509,396","512,899","515,253","516,312"
42031,PA,Clarion County,"39,930","39,883","39,437","39,066","38,847","38,831","38,513"
42033,PA,Clearfield County,"81,536","81,467","81,479","81,601","81,205","80,967","80,596"
42035,PA,Clinton County,"39,247","39,520","39,740","39,854","39,494","39,359","39,233"
42037,PA,Columbia County,"67,364","66,926","66,888","67,044","66,922","66,586","66,420"
42039,PA,Crawford County,"88,686","88,104","87,675","87,435","87,128","86,638","86,257"
42041,PA,Cumberland County,"235,980","236,891","239,217","241,265","243,689","246,513","248,506"
42043,PA,Dauphin County,"268,268","269,059","269,961","271,259","271,977","272,904","273,707"
42045,PA,Delaware County,"559,105","559,094","560,834","561,439","562,582","563,321","563,402"
42047,PA,Elk County,"31,859","31,796","31,627","31,431","31,139","30,879","30,480"
